time,hn_dot_div_un,un_dot_grad_hn,mass,kinetic,potential
0.14765485471872028,2.59602128835086e-9,2.5960212883482817e-9,12.566433313618125,7.416656387798557e-10,6.283248080826117
0.15079644737231007,2.615531014017058e-9,2.6155310139975316e-9,12.566433313618125,7.498745669231755e-10,6.28324808081791
0.15393804002589986,2.5794399247395253e-9,2.579439924740005e-9,12.56643331361813,7.580579991945678e-10,6.283248080809721
0.15707963267948966,2.487549828071824e-9,2.487549828069594e-9,12.566433313618127,7.660401964769337e-10,6.283248080801751
0.16022122533307945,2.3415358682502005e-9,2.3415358682388036e-9,12.56643331361813,7.736477707085469e-10,6.283248080794142
0.16336281798666924,2.1448339300609614e-9,2.144833930057264e-9,12.566433313618127,7.807154140119793e-10,6.283248080787079
0.16650441064025903,1.902478483454935e-9,1.9024784834565745e-9,12.566433313618125,7.870911941145118e-10,6.283248080780701
0.16964600329384885,1.6208970946227532e-9,1.6208970946118948e-9,12.566433313618132,7.926412696543762e-10,6.283248080775157
0.17278759594743864,1.3076689407839374e-9,1.3076689407856914e-9,12.566433313618129,7.972539003596628e-10,6.28324808077054
0.17592918860102844,9.712555365850192e-10,9.712555365886896e-10,12.56643331361813,8.008426516025939e-10,6.28324808076696
0.17907078125461823,6.207124900125041e-10,6.207124899994579e-10,12.566433313618129,8.033487196812546e-10,6.283248080764459
0.18221237390820802,2.653914429561982e-10,2.653914429492606e-10,12.566433313618134,8.047423325199874e-10,6.283248080763064
0.1853539665617978,-8.535858829522354e-11,-8.535858828708507e-11,12.566433313618132,8.050232094452443e-10,6.283248080762784
0.1884955592153876,-4.2248146923355973e-10,-4.2248146925598796e-10,12.566433313618132,8.042200924166866e-10,6.283248080763591
0.1916371518689774,-7.374872700310425e-10,-7.374872700340854e-10,12.566433313618129,8.023893887345115e-10,6.283248080765421
0.1947787445225672,-1.0227008397279678e-9,-1.022700839725004e-9,12.566433313618138,7.99612991011157e-10,6.283248080768212
0.19792033717615698,-1.2714787465111599e-9,-1.2714787465015437e-9,12.566433313618132,7.959953633666882e-10,6.283248080771827
0.20106192982974677,-1.4783888133003075e-9,-1.478388813269221e-9,12.566433313618134,7.916600027550963e-10,6.283248080776171
0.20420352248333656,-1.6393477394455876e-9,-1.6393477394443249e-9,12.566433313618136,7.867454005279362e-10,6.2832480807810835
0.20734511513692636,-1.7517136685807578e-9,-1.7517136685887206e-9,12.56643331361813,7.814006413930757e-10,6.283248080786439
0.21048670779051615,-1.814331996204299e-9,-1.81433199621083e-9,12.566433313618136,7.757807845586339e-10,6.283248080792047
0.21362830044410594,-1.8275341650768054e-9,-1.8275341650950447e-9,12.566433313618136,7.700421749286785e-10,6.283248080797784
0.21676989309769573,-1.7930906281664476e-9,-1.7930906281848896e-9,12.56643331361814,7.643378307459872e-10,6.283248080803498
0.21991148575128552,-1.7141205253578251e-9,-1.714120525368688e-9,12.566433313618136,7.588130481917038e-10,6.283248080809034
0.22305307840487532,-1.5949618815168933e-9,-1.5949618815266166e-9,12.566433313618138,7.536013534252336e-10,6.283248080814253
0.2261946710584651,-1.4410072539893743e-9,-1.4410072540021969e-9,12.56643331361814,7.48820918765023e-10,6.283248080819033
0.2293362637120549,-1.2585107060597095e-9,-1.2585107060789828e-9,12.56643331361814,7.445715426676903e-10,6.283248080823284
0.2324778563656447,-1.0543727337999256e-9,-1.0543727338091567e-9,12.566433313618141,7.409322734409874e-10,6.283248080826925
0.2356194490192345,-8.35910307214693e-10,-8.359103072223302e-10,12.566433313618143,7.379597348797741e-10,6.283248080829904
0.2387610416728243,-6.106194915441359e-10,-6.106194915731612e-10,12.566433313618141,7.35687188948006e-10,6.283248080832171
0.2419026343264141,-3.859381841318784e-10,-3.859381841445932e-10,12.566433313618141,7.341243469725393e-10,6.283248080833746
0.2450442269800039,-1.6901633997205012e-10,-1.6901633998617216e-10,12.56643331361814,7.332579173071528e-10,6.283248080834612
0.24818581963359368,3.349932750650313e-11,3.3499327482916746e-11,12.566433313618143,7.330528547823679e-10,6.2832480808348254
0.25132741228718347,2.1565977785567965e-10,2.1565977785043336e-10,12.566433313618141,7.334542561624133e-10,6.283248080834433
0.25446900494077324,3.723815949262826e-10,3.723815949200531e-10,12.566433313618145,7.343898269042394e-10,6.283248080833486
0.25761059759436306,4.995837848155695e-10,4.995837848193374e-10,12.566433313618141,7.357728282989544e-10,6.283248080832105
0.2607521902479528,5.942898131669797e-10,5.942898131816739e-10,12.566433313618148,7.375054010242723e-10,6.283248080830375
0.26389378290154264,6.54692432341453e-10,6.546924323402501e-10,12.566433313618147,7.394821515919265e-10,6.283248080828394
0.2670353755551324,6.801800612439063e-10,6.80180061257788e-10,12.566433313618143,7.415938823672456e-10,6.283248080826295
0.2701769682087222,6.713247083455298e-10,6.713247083579876e-10,12.566433313618145,7.437313438797369e-10,6.283248080824162
0.27331856086231204,6.298326331173841e-10,6.298326331167343e-10,12.566433313618148,7.457888900202778e-10,6.283248080822105
0.2764601535159018,5.584600862421959e-10,5.584600862636603e-10,12.566433313618147,7.476679223031582e-10,6.283248080820229
0.2796017461694916,4.608975184988766e-10,4.608975185080061e-10,12.566433313618147,7.492800184145461e-10,6.283248080818623
0.2827433388230814,3.416265722550606e-10,3.416265722425789e-10,12.566433313618145,7.505496524236551e-10,6.2832480808173505
0.2858849314766712,2.0575494023442776e-10,2.057549402395293e-10,12.566433313618148,7.514164288597153e-10,6.283248080816501
0.289026524130261,5.883477309046386e-11,5.883477308926796e-11,12.56643331361815,7.518367698401845e-10,6.283248080816079
0.2921681167838508,-9.332927647037382e-11,-9.332927648346727e-11,12.566433313618152,7.517850129996241e-10,6.283248080816122
0.29530970943744056,-2.448760775740902e-10,-2.448760775790727e-10,12.566433313618152,7.512538974984498e-10,6.283248080816667
0.2984513020910304,-3.900818128846349e-10,-3.9008181288983815e-10,12.566433313618154,7.502544352557084e-10,6.283248080817674
0.30159289474462014,-5.235454314158311e-10,-5.235454313968471e-10,12.566433313618147,7.488151841152857e-10,6.283248080819106
0.30473448739820996,-6.403600382181538e-10,-6.403600382362518e-10,12.566433313618155,7.469809583112116e-10,6.283248080820952
0.3078760800517997,-7.362650523542726e-10,-7.362650523419734e-10,12.566433313618152,7.448110287733628e-10,6.283248080823122
0.31101767270538955,-8.07774672682759e-10,-8.07774672724251e-10,12.566433313618154,7.423768809962435e-10,6.283248080825545
0.3141592653589793,-8.52279025922747e-10,-8.522790259485032e-10,12.566433313618154,7.397596109410467e-10,6.28324808082817
0.31730085801256913,-8.681153049786763e-10,-8.68115305005472e-10,12.56643331361816,7.370470493987457e-10,6.283248080830884
0.3204424506661589,-8.546072054148391e-10,-8.546072054135833e-10,12.566433313618155,7.343307121498203e-10,6.283248080833604
0.3235840433197487,-8.120720020339701e-10,-8.120720020335316e-10,12.566433313618152,7.317026769562801e-10,6.283248080836234
0.3267256359733385,-7.417956419079214e-10,-7.417956419306343e-10,12.566433313618155,7.292524888596536e-10,6.2832480808386935
0.3298672286269283,-6.459772324011545e-10,-6.459772324155313e-10,12.566433313618157,7.270641924843552e-10,6.283248080840888
0.33300882128051806,-5.276452418641558e-10,-5.276452418978388e-10,12.566433313618154,7.252135842109853e-10,6.283248080842737
0.3361504139341079,-3.90548578111367e-10,-3.905485781203631e-10,12.566433313618159,7.237657684318155e-10,6.2832480808441895
0.3392920065876977,-2.390264405920418e-10,-2.3902644061501955e-10,12.566433313618157,7.227730909601917e-10,6.2832480808451825
0.34243359924128747,-7.786143673490283e-11,-7.78614367397774e-11,12.566433313618157,7.222735094362381e-10,6.283248080845684
0.3455751918948773,8.787910657589925e-11,8.787910654909996e-11,12.566433313618159,7.222894457097863e-10,6.283248080845679
0.34871678454846705,2.5300842741868413e-10,2.530084274412255e-10,12.56643331361816,7.228271491886935e-10,6.283248080845132
0.35185837720205687,4.12386891846611e-10,4.123868918399988e-10,12.56643331361816,7.23876583539351e-10,6.283248080844094
0.35499996985564664,5.610845779950691e-10,5.610845780130741e-10,12.566433313618163,7.254118324498139e-10,6.283248080842564
0.35814156250923646,6.945348471533261e-10,6.945348471249803e-10,12.566433313618163,7.273920039368693e-10,6.283248080840584
0.3612831551628262,8.086742436521181e-10,8.086742436439181e-10,12.56643331361816,7.297625973961343e-10,6.283248080838214
0.36442474781641604,9.000645792123834e-10,9.000645792134993e-10,12.566433313618163,7.324572837154013e-10,6.283248080835531
0.3675663404700058,9.659936899804882e-10,9.659936899865385e-10,12.566433313618164,7.354000367023527e-10,6.28324808083258
0.3707079331235956,1.004552083504098e-9,1.0045520835098956e-9,12.566433313618166,7.385075441552431e-10,6.283248080829476
0.3738495257771854,1.0146834939404786e-9,1.0146834939503082e-9,12.566433313618164,7.416918193972579e-10,6.283248080826312
0.3769911184307752,9.962082097382874e-10,9.962082097425941e-10,12.566433313618164,7.448629291848507e-10,6.283248080823133
0.38013271108436497,9.498189031690178e-10,9.498189031687258e-10,12.566433313618168,7.479317516868428e-10,6.283248080820068
0.3832743037379548,8.77049545848963e-10,8.770495458766637e-10,12.566433313618168,7.508126787327648e-10,6.283248080817186
0.38641589639154456,7.8021881580199e-10,7.802188157834478e-10,12.566433313618171,7.534261796700105e-10,6.283248080814578
0.3895574890451344,6.623501616860516e-10,6.623501617035216e-10,12.56643331361816,7.557011498070935e-10,6.283248080812309
0.39269908169872414,5.270713696690889e-10,5.270713696882526e-10,12.566433313618164,7.575769743260968e-10,6.28324808081044
0.39584067435231396,3.7849705625311953e-10,3.784970562508837e-10,12.566433313618164,7.590052484368019e-10,6.283248080809006
0.3989822670059037,2.2109797237622142e-10,2.21097972372006e-10,12.566433313618164,7.599511060728263e-10,6.283248080808057
0.40212385965949354,5.956133828323298e-11,5.956133826807107e-11,12.56643331361817,7.603941222126868e-10,6.283248080807615
0.40526545231308336,-1.0135337359334753e-10,-1.013533735766208e-10,12.566433313618168,7.603287675293753e-10,6.283248080807686
0.4084070449666731,-2.569587306753525e-10,-2.5695873068254957e-10,12.56643331361817,7.597644080975105e-10,6.283248080808266
0.41154863762026295,-4.02779308636347e-10,-4.0277930865462316e-10,12.566433313618171,7.587248568828243e-10,6.283248080809307
0.4146902302738527,-5.346831481822184e-10,-5.346831481883738e-10,12.56643331361817,7.57247497276647e-10,6.28324808081079
0.41783182292744253,-6.490008467921806e-10,-6.490008467859525e-10,12.566433313618166,7.553820116172254e-10,6.283248080812649
0.4209734155810323,-7.426288767383082e-10,-7.426288767611527e-10,12.566433313618171,7.53188759087277e-10,6.283248080814851
0.4241150082346221,-8.131142612609364e-10,-8.131142612689921e-10,12.566433313618173,7.507368572724082e-10,6.283248080817303
0.4272566008882119,-8.58718357490839e-10,-8.587183575027796e-10,12.566433313618173,7.481020297334221e-10,6.2832480808199325
0.4303981935418017,-8.784581691136854e-10,-8.784581691497896e-10,12.566433313618177,7.453642879790812e-10,6.283248080822678
0.43353978619539146,-8.721243202458353e-10,-8.721243202626901e-10,12.566433313618173,7.426055200769456e-10,6.28324808082544
0.4366813788489813,-8.402755453228914e-10,-8.402755453398668e-10,12.566433313618177,7.39907059735566e-10,6.283248080828147
0.43982297150257105,-7.842102623011581e-10,-7.84210262320343e-10,12.566433313618171,7.373473090200269e-10,6.283248080830703
0.44296456415616087,-7.059164809083611e-10,-7.059164808975754e-10,12.566433313618175,7.349994849919824e-10,6.283248080833049
0.44610615680975063,-6.080019301292665e-10,-6.080019301355134e-10,12.566433313618173,7.329295556162196e-10,6.283248080835126
0.44924774946334045,-4.936068540170691e-10,-4.936068540227999e-10,12.566433313618177,7.311944234396423e-10,6.283248080836879
0.4523893421169302,-3.663024055780118e-10,-3.6630240560678426e-10,12.566433313618179,7.298404070650085e-10,6.283248080838228
0.45553093477052004,-2.2997795132437637e-10,-2.2997795131309777e-10,12.566433313618179,7.289020605956368e-10,6.2832480808391775
0.4586725274241098,-8.872087550720745e-11,-8.872087551184773e-11,12.566433313618177,7.284013603439201e-10,6.283248080839669
0.4618141200776996,5.3307364710906934e-11,5.330736469716488e-11,12.566433313618177,7.283472765206383e-10,6.283248080839726
0.4649557127312894,1.9199513596919708e-10,1.9199513595925788e-10,12.56643331361818,7.287357357192208e-10,6.283248080839344
0.4680973053848792,3.234007500810296e-10,3.2340075009171135e-10,12.566433313618179,7.295499681449466e-10,6.283248080838525
0.471238898038469,4.438652650153652e-10,4.4386526502497624e-10,12.566433313618177,7.307612220725222e-10,6.283248080837323
0.4743804906920588,5.501147068371851e-10,5.501147068512493e-10,12.566433313618179,7.32329817288792e-10,6.283248080835762
0.4775220833456486,6.393488344949232e-10,6.393488345117374e-10,12.56643331361818,7.342064996024352e-10,6.283248080833878
0.48066367599923837,7.093140309973274e-10,7.0931403102381e-10,12.566433313618182,7.363340501563042e-10,6.283248080831764
0.4838052686528282,7.58358431397633e-10,7.583584314006439e-10,12.566433313618184,7.38649096490934e-10,6.283248080829448
0.48694686130641796,7.854679734757382e-10,7.85467973496624e-10,12.566433313618182,7.410840672589808e-10,6.283248080827016
0.4900884539600078,7.902826625621851e-10,7.902826625662837e-10,12.566433313618182,7.435692293041168e-10,6.283248080824532
0.49323004661359754,7.730929580175988e-10,7.730929580148759e-10,12.566433313618182,7.460347445581728e-10,6.2832480808220605
0.49637163926718736,7.348167972663938e-10,7.348167972908652e-10,12.566433313618186,7.484126848817118e-10,6.283248080819701
0.4995132319207771,6.769583549580204e-10,6.769583549596451e-10,12.566433313618186,7.506389455201435e-10,6.283248080817465
0.5026548245743669,6.015501715439305e-10,6.015501715389451e-10,12.566433313618186,7.526550021592528e-10,6.283248080815454
0.5057964172279568,5.110807633009618e-10,5.110807633221595e-10,12.566433313618186,7.544094624737422e-10,6.283248080813713
0.5089380098815465,4.0841022895223956e-10,4.084102289689316e-10,12.566433313618186,7.558593703621445e-10,6.283248080812262
0.5120796025351363,2.9667668619593656e-10,2.966766861882018e-10,12.56643331361819,7.569712294970753e-10,6.283248080811146
0.5152211951887261,1.7919659609975626e-10,1.7919659609259495e-10,12.566433313618191,7.57721722112024e-10,6.283248080810397
0.5183627878423159,5.936215888871645e-11,5.936215889573476e-11,12.56643331361819,7.580981087890645e-10,6.2832480808100355
0.5215043804959056,-5.94610109997561e-11,-5.946101102881113e-11,12.566433313618191,7.580983050911575e-10,6.2832480808100275
0.5246459731494955,-1.740327988594892e-10,-1.7403279886667915e-10,12.566433313618193,7.577306408800703e-10,6.283248080810401
0.5277875658030853,-2.8133113300469115e-10,-2.813311330298701e-10,12.566433313618191,7.570133177661979e-10,6.283248080811125
0.5309291584566751,-3.786354591283151e-10,-3.78635459144088e-10,12.566433313618193,7.559735890575106e-10,6.283248080812176
0.5340707511102648,-4.635987880376876e-10,-4.635987880613696e-10,12.566433313618194,7.546466945461819e-10,6.2832480808135
0.5372123437638546,-5.343063670332426e-10,-5.343063670388263e-10,12.566433313618191,7.530745892622664e-10,6.283248080815073
0.5403539364174444,-5.893194860842884e-10,-5.893194861024132e-10,12.566433313618193,7.513045107433554e-10,6.28324808081685
0.5434955290710343,-6.277034285394038e-10,-6.277034285476958e-10,12.566433313618191,7.493874332759744e-10,6.283248080818775
0.5466371217246241,-6.490390958621271e-10,-6.490390958720104e-10,12.566433313618198,7.473764598646765e-10,6.283248080820769
0.5497787143782138,-6.534183597645225e-10,-6.534183597671397e-10,12.566433313618196,7.45325203339327e-10,6.283248080822833
0.5529203070318036,-6.414237067181099e-10,-6.414237067173451e-10,12.566433313618198,7.432862070323858e-10,6.283248080824891
0.5560618996853934,-6.140932230090436e-10,-6.140932230295202e-10,12.566433313618194,7.413094529108747e-10,6.283248080826866
0.5592034923389833,-5.728724080526581e-10,-5.728724080533579e-10,12.566433313618196,7.394410010449722e-10,6.283248080828722
0.562345084992573,-5.195546875351804e-10,-5.19554687533074e-10,12.566433313618196,7.377217989948863e-10,6.283248080830441
0.5654866776461628,-4.562128134123561e-10,-4.562128134271424e-10,12.566433313618198,7.361866932942362e-10,6.283248080831989
0.5686282702997526,-3.851235779161136e-10,-3.8512357792926566e-10,12.566433313618196,7.34863667929513e-10,6.283248080833318
0.5717698629533424,-3.0868842554653365e-10,-3.086884255171517e-10,12.566433313618202,7.337733268103737e-10,6.283248080834407
0.5749114556069321,-2.2935261893363725e-10,-2.2935261892462005e-10,12.5664333136182,7.329286289614405e-10,6.283248080835257
0.578053048260522,-1.495255994703987e-10,-1.4952559946743366e-10,12.566433313618196,7.323348768115763e-10,6.283248080835847
0.5811946409141118,-7.150508506117028e-11,-7.150508507311058e-11,12.5664333136182,7.319899497835135e-10,6.283248080836201
0.5843362335677016,2.592730876806848e-12,2.5927308836394634e-12,12.566433313618202,7.318847676482955e-10,6.283248080836302
0.5874778262212913,7.089476484013562e-11,7.089476487486782e-11,12.566433313618202,7.320039610481137e-10,6.283248080836196
0.5906194188748811,1.3182261076316051e-10,1.3182261076139857e-10,12.566433313618202,7.323267204158202e-10,6.2832480808358735
0.5937610115284709,1.841326514418526e-10,1.84132651429375e-10,12.5664333136182,7.328277894104409e-10,6.283248080835367
0.5969026041820608,2.2694367683301427e-10,2.2694367686701693e-10,12.566433313618202,7.334785650873911e-10,6.283248080834729
0.6000441968356505,2.597514002201393e-10,2.597514002357999e-10,12.566433313618202,7.342482644281184e-10,6.283248080833951
0.6031857894892403,2.824297002837608e-10,2.824297002865239e-10,12.566433313618207,7.351051156258412e-10,6.283248080833098
0.6063273821428301,2.9521885242937893e-10,2.9521885241588167e-10,12.566433313618202,7.36017532669598e-10,6.283248080832194
0.6094689747964199,2.98701430137338e-10,2.9870143013695813e-10,12.566433313618203,7.369552332621136e-10,6.283248080831257
0.6126105674500097,2.9376694535424004e-10,2.937669453568104e-10,12.566433313618209,7.378902628673496e-10,6.283248080830329
0.6157521601035995,2.815666430786756e-10,2.8156664307171764e-10,12.566433313618203,7.387978916050276e-10,6.283248080829427
0.6188937527571893,2.6346016066599933e-10,2.634601606667263e-10,12.566433313618205,7.396573556397556e-10,6.28324808082857
0.6220353454107791,2.4095599698519357e-10,2.4095599696289174e-10,12.566433313618205,7.404524204796404e-10,6.283248080827779
0.6251769380643689,2.1564790608808739e-10,2.1564790607042574e-10,12.566433313618205,7.4117175000334e-10,6.283248080827056
0.6283185307179586,1.8914942858435292e-10,1.8914942857573567e-10,12.56643331361821,7.418090718594872e-10,6.283248080826426
0.6314601233715484,1.6302880124369132e-10,1.63028801225136e-10,12.566433313618207,7.423631369081345e-10,6.283248080825884
0.6346017160251383,1.3874644086157998e-10,1.3874644086535337e-10,12.566433313618205,7.428374773691443e-10,6.2832480808253965
0.6377433086787281,1.1759708535602735e-10,1.175970853474587e-10,12.566433313618212,7.432399750910784e-10,6.283248080824999
0.6408849013323178,1.0065849782439823e-10,1.0065849783838586e-10,12.566433313618209,7.43582257643656e-10,6.28324808082466
0.6440264939859076,8.874840465909339e-11,8.87484046687803e-11,12.56643331361821,7.43878945576758e-10,6.283248080824364
0.6471680866394974,8.239105461955969e-11,8.23910546340247e-11,12.566433313618207,7.441467790104808e-10,6.283248080824111
0.6503096792930873,8.17944619943215e-11,8.179446199128512e-11,12.566433313618207,7.444036555834215e-10,6.28324808082385
0.653451271946677,8.683904357660546e-11,8.683904356334554e-11,12.56643331361821,7.446676145809475e-10,6.283248080823588
0.6565928646002668,9.7077987717274e-11,9.707798771124189e-11,12.566433313618214,7.44955803717157e-10,6.283248080823306
0.6597344572538566,1.1174931595992397e-10,1.1174931597755181e-10,12.56643331361821,7.452834655139079e-10,6.283248080822977
0.6628760499074464,1.2979922455534158e-10,1.2979922454377625e-10,12.566433313618214,7.456629795067396e-10,6.283248080822606
0.6660176425610361,1.4991593617008246e-10,1.4991593619176173e-10,12.566433313618218,7.461029946421772e-10,6.283248080822169
0.669159235214626,1.7057296231073288e-10,1.7057296230649937e-10,12.566433313618214,7.466076832827397e-10,6.283248080821669
0.6723008278682158,1.9008038291317628e-10,1.90080382901273e-10,12.566433313618212,7.471761443044988e-10,6.283248080821101
0.6754424205218056,2.0664250078792308e-10,2.0664250077918759e-10,12.566433313618218,7.478019779846118e-10,6.283248080820472
0.6785840131753954,2.1842003142026372e-10,2.184200314070525e-10,12.56643331361822,7.484730498855002e-10,6.283248080819814
0.6817256058289851,2.2359484862984728e-10,2.2359484861631538e-10,12.566433313618218,7.491714549210715e-10,6.283248080819109
0.6848671984825749,2.2043522796420679e-10,2.204352279866744e-10,12.566433313618218,7.498736864227831e-10,6.283248080818418
0.6880087911361648,2.0735951296069576e-10,2.0735951293575838e-10,12.56643331361822,7.505510085075982e-10,6.283248080817735
0.6911503837897546,1.8299617671931626e-10,1.8299617673104987e-10,12.566433313618216,7.511700235803027e-10,6.283248080817126
0.6942919764433443,1.4623835897331248e-10,1.4623835898740917e-10,12.56643331361822,7.516934205793935e-10,6.28324808081661
0.6974335690969341,9.629112401187719e-11,9.629112402044634e-11,12.566433313618218,7.520808837812485e-10,6.2832480808162305
0.7005751617505239,3.270990345460742e-11,3.2709903460549335e-11,12.566433313618221,7.522901367892042e-10,6.283248080816012
0.7037167544041137,-4.457114884184019e-11,-4.457114885503266e-11,12.566433313618223,7.522780919049406e-10,6.28324808081603
0.7068583470577035,-1.3522186024630953e-10,-1.3522186022207265e-10,12.566433313618218,7.520020715427964e-10,6.283248080816307
0.7099999397112933,-2.3851044102977264e-10,-2.385104410455581e-10,12.56643331361822,7.514210658072557e-10,6.2832480808168905
0.7131415323648831,-3.533098739158172e-10,-3.5330987388385113e-10,12.56643331361822,7.504969888887955e-10,6.283248080817809
0.7162831250184729,-4.78116222538982e-10,-4.781162225164651e-10,12.566433313618221,7.491958965841101e-10,6.283248080819123
0.7194247176720626,-6.110784323042031e-10,-6.110784323114249e-10,12.566433313618223,7.474891280270254e-10,6.283248080820828
0.7225663103256524,-7.500388521688252e-10,-7.500388521832076e-10,12.56643331361822,7.453543366052327e-10,6.283248080822968
0.7257079029792423,-8.925833831382142e-10,-8.925833831275633e-10,12.566433313618223,7.427763779777318e-10,6.283248080825542
0.7288494956328321,-1.0360998682912082e-9,-1.0360998683089841e-9,12.566433313618221,7.397480270176265e-10,6.28324808082858
0.7319910882864218,-1.177843088435467e-9,-1.1778430884262943e-9,12.566433313618226,7.362705002661161e-10,6.283248080832056
0.7351326809400116,-1.3150045248362303e-9,-1.3150045248420456e-9,12.566433313618228,7.323537659618197e-10,6.283248080835981
